source_column,feature_name,keep,source_order,feature_order,unit_type,drop_first,is_reference,reference_level,level_value,ordinal_levels,source_prior
S_src00471,S_src00471__lvl277,True,471,277,onehot_group,False,False,0.0,277.0,,
S_src00471,S_src00471__lvl278,True,471,278,onehot_group,False,False,0.0,278.0,,
S_src00471,S_src00471__lvl279,True,471,279,onehot_group,False,False,0.0,279.0,,
S_src00471,S_src00471__lvl280,True,471,280,onehot_group,False,False,0.0,280.0,,
S_src00471,S_src00471__lvl281,True,471,281,onehot_group,False,False,0.0,281.0,,
S_src00471,S_src00471__lvl282,True,471,282,onehot_group,False,False,0.0,282.0,,
S_src00471,S_src00471__lvl283,True,471,283,onehot_group,False,False,0.0,283.0,,
S_src00471,S_src00471__lvl284,True,471,284,onehot_group,False,False,0.0,284.0,,
S_src00471,S_src00471__lvl285,True,471,285,onehot_group,False,False,0.0,285.0,,
S_src00471,S_src00471__lvl286,True,471,286,onehot_group,False,False,0.0,286.0,,
S_src00471,S_src00471__lvl287,True,471,287,onehot_group,False,False,0.0,287.0,,
S_src00471,S_src00471__lvl288,True,471,288,onehot_group,False,False,0.0,288.0,,
S_src00471,S_src00471__lvl289,True,471,289,onehot_group,False,False,0.0,289.0,,
S_src00471,S_src00471__lvl290,True,471,290,onehot_group,False,False,0.0,290.0,,
S_src00471,S_src00471__lvl291,True,471,291,onehot_group,False,False,0.0,291.0,,
S_src00471,S_src00471__lvl292,True,471,292,onehot_group,False,False,0.0,292.0,,
S_src00471,S_src00471__lvl293,True,471,293,onehot_group,False,False,0.0,293.0,,
S_src00471,S_src00471__lvl294,True,471,294,onehot_group,False,False,0.0,294.0,,
S_src00471,S_src00471__lvl295,True,471,295,onehot_group,False,False,0.0,295.0,,
S_src00471,S_src00471__lvl296,True,471,296,onehot_group,False,False,0.0,296.0,,
S_src00471,S_src00471__lvl297,True,471,297,onehot_group,False,False,0.0,297.0,,
S_src00471,S_src00471__lvl298,True,471,298,onehot_group,False,False,0.0,298.0,,
S_src00471,S_src00471__lvl299,True,471,299,onehot_group,False,False,0.0,299.0,,
S_src00471,S_src00471__lvl300,True,471,300,onehot_group,False,False,0.0,300.0,,
S_src00471,S_src00471__lvl301,True,471,301,onehot_group,False,False,0.0,301.0,,
S_src00471,S_src00471__lvl302,True,471,302,onehot_group,False,False,0.0,302.0,,
S_src00471,S_src00471__lvl303,True,471,303,onehot_group,False,False,0.0,303.0,,
S_src00471,S_src00471__lvl304,True,471,304,onehot_group,False,False,0.0,304.0,,
S_src00471,S_src00471__lvl305,True,471,305,onehot_group,False,False,0.0,305.0,,
S_src00471,S_src00471__lvl306,True,471,306,onehot_group,False,False,0.0,306.0,,
S_src00471,S_src00471__lvl307,True,471,307,onehot_group,False,False,0.0,307.0,,
S_src00471,S_src00471__lvl308,True,471,308,onehot_group,False,False,0.0,308.0,,
S_src00471,S_src00471__lvl309,True,471,309,onehot_group,False,False,0.0,309.0,,
S_src00471,S_src00471__lvl310,True,471,310,onehot_group,False,False,0.0,310.0,,
S_src00471,S_src00471__lvl311,True,471,311,onehot_group,False,False,0.0,311.0,,
S_src00471,S_src00471__lvl312,True,471,312,onehot_group,False,False,0.0,312.0,,
S_src00471,S_src00471__lvl313,True,471,313,onehot_group,False,False,0.0,313.0,,
S_src00471,S_src00471__lvl314,True,471,314,onehot_group,False,False,0.0,314.0,,
S_src00471,S_src00471__lvl315,True,471,315,onehot_group,False,False,0.0,315.0,,
S_src00471,S_src00471__lvl316,True,471,316,onehot_group,False,False,0.0,316.0,,
S_src00471,S_src00471__lvl317,True,471,317,onehot_group,False,False,0.0,317.0,,
S_src00471,S_src00471__lvl318,True,471,318,onehot_group,False,False,0.0,318.0,,
S_src00471,S_src00471__lvl319,True,471,319,onehot_group,False,False,0.0,319.0,,
S_src00471,S_src00471__lvl320,True,471,320,onehot_group,False,False,0.0,320.0,,
S_src00471,S_src00471__lvl321,True,471,321,onehot_group,False,False,0.0,321.0,,
S_src00471,S_src00471__lvl322,True,471,322,onehot_group,False,False,0.0,322.0,,
S_src00471,S_src00471__lvl323,True,471,323,onehot_group,False,False,0.0,323.0,,
S_src00471,S_src00471__lvl324,True,471,324,onehot_group,False,False,0.0,324.0,,
S_src00471,S_src00471__lvl325,True,471,325,onehot_group,False,False,0.0,325.0,,
S_src00471,S_src00471__lvl326,True,471,326,onehot_group,False,False,0.0,326.0,,
S_src00471,S_src00471__lvl327,True,471,327,onehot_group,False,False,0.0,327.0,,
S_src00471,S_src00471__lvl328,True,471,328,onehot_group,False,False,0.0,328.0,,
S_src00471,S_src00471__lvl329,True,471,329,onehot_group,False,False,0.0,329.0,,
S_src00471,S_src00471__lvl330,True,471,330,onehot_group,False,False,0.0,330.0,,
S_src00471,S_src00471__lvl331,True,471,331,onehot_group,False,False,0.0,331.0,,
S_src00471,S_src00471__lvl332,True,471,332,onehot_group,False,False,0.0,332.0,,
S_src00471,S_src00471__lvl333,True,471,333,onehot_group,False,False,0.0,333.0,,
S_src00471,S_src00471__lvl334,True,471,334,onehot_group,False,False,0.0,334.0,,
S_src00471,S_src00471__lvl335,True,471,335,onehot_group,False,False,0.0,335.0,,
S_src00471,S_src00471__lvl336,True,471,336,onehot_group,False,False,0.0,336.0,,
S_src00471,S_src00471__lvl337,True,471,337,onehot_group,False,False,0.0,337.0,,
S_src00471,S_src00471__lvl338,True,471,338,onehot_group,False,False,0.0,338.0,,
S_src00471,S_src00471__lvl339,True,471,339,onehot_group,False,False,0.0,339.0,,
S_src00471,S_src00471__lvl340,True,471,340,onehot_group,False,False,0.0,340.0,,
S_src00471,S_src00471__lvl341,True,471,341,onehot_group,False,False,0.0,341.0,,
S_src00471,S_src00471__lvl342,True,471,342,onehot_group,False,False,0.0,342.0,,
S_src00471,S_src00471__lvl343,True,471,343,onehot_group,False,False,0.0,343.0,,
S_src00471,S_src00471__lvl344,True,471,344,onehot_group,False,False,0.0,344.0,,
S_src00471,S_src00471__lvl345,True,471,345,onehot_group,False,False,0.0,345.0,,
S_src00471,S_src00471__lvl346,True,471,346,onehot_group,False,False,0.0,346.0,,
S_src00471,S_src00471__lvl347,True,471,347,onehot_group,False,False,0.0,347.0,,
S_src00471,S_src00471__lvl348,True,471,348,onehot_group,False,False,0.0,348.0,,
S_src00471,S_src00471__lvl349,True,471,349,onehot_group,False,False,0.0,349.0,,
S_src00471,S_src00471__lvl350,True,471,350,onehot_group,False,False,0.0,350.0,,
S_src00471,S_src00471__lvl351,True,471,351,onehot_group,False,False,0.0,351.0,,
S_src00471,S_src00471__lvl352,True,471,352,onehot_group,False,False,0.0,352.0,,
S_src00471,S_src00471__lvl353,True,471,353,onehot_group,False,False,0.0,353.0,,
S_src00471,S_src00471__lvl354,True,471,354,onehot_group,False,False,0.0,354.0,,
S_src00471,S_src00471__lvl355,True,471,355,onehot_group,False,False,0.0,355.0,,
S_src00471,S_src00471__lvl356,True,471,356,onehot_group,False,False,0.0,356.0,,
S_src00471,S_src00471__lvl357,True,471,357,onehot_group,False,False,0.0,357.0,,
S_src00471,S_src00471__lvl358,True,471,358,onehot_group,False,False,0.0,358.0,,
S_src00471,S_src00471__lvl359,True,471,359,onehot_group,False,False,0.0,359.0,,
S_src00471,S_src00471__lvl360,True,471,360,onehot_group,False,False,0.0,360.0,,
S_src00471,S_src00471__lvl361,True,471,361,onehot_group,False,False,0.0,361.0,,
S_src00471,S_src00471__lvl362,True,471,362,onehot_group,False,False,0.0,362.0,,
S_src00471,S_src00471__lvl363,True,471,363,onehot_group,False,False,0.0,363.0,,
S_src00471,S_src00471__lvl364,True,471,364,onehot_group,False,False,0.0,364.0,,
S_src00471,S_src00471__lvl365,True,471,365,onehot_group,False,False,0.0,365.0,,
S_src00471,S_src00471__lvl366,True,471,366,onehot_group,False,False,0.0,366.0,,
S_src00471,S_src00471__lvl367,True,471,367,onehot_group,False,False,0.0,367.0,,
S_src00471,S_src00471__lvl368,True,471,368,onehot_group,False,False,0.0,368.0,,
S_src00471,S_src00471__lvl369,True,471,369,onehot_group,False,False,0.0,369.0,,
S_src00471,S_src00471__lvl370,True,471,370,onehot_group,False,False,0.0,370.0,,
S_src00471,S_src00471__lvl371,True,471,371,onehot_group,False,False,0.0,371.0,,
S_src00471,S_src00471__lvl372,True,471,372,onehot_group,False,False,0.0,372.0,,
S_src00471,S_src00471__lvl373,True,471,373,onehot_group,False,False,0.0,373.0,,
S_src00471,S_src00471__lvl374,True,471,374,onehot_group,False,False,0.0,374.0,,
S_src00471,S_src00471__lvl375,True,471,375,onehot_group,False,False,0.0,375.0,,
S_src00471,S_src00471__lvl376,True,471,376,onehot_group,False,False,0.0,376.0,,
S_src00471,S_src00471__lvl377,True,471,377,onehot_group,False,False,0.0,377.0,,
S_src00471,S_src00471__lvl378,True,471,378,onehot_group,False,False,0.0,378.0,,
S_src00471,S_src00471__lvl379,True,471,379,onehot_group,False,False,0.0,379.0,,
S_src00471,S_src00471__lvl380,True,471,380,onehot_group,False,False,0.0,380.0,,
S_src00471,S_src00471__lvl381,True,471,381,onehot_group,False,False,0.0,381.0,,
S_src00471,S_src00471__lvl382,True,471,382,onehot_group,False,False,0.0,382.0,,
S_src00471,S_src00471__lvl383,True,471,383,onehot_group,False,False,0.0,383.0,,
S_src00471,S_src00471__lvl384,True,471,384,onehot_group,False,False,0.0,384.0,,
S_src00471,S_src00471__lvl385,True,471,385,onehot_group,False,False,0.0,385.0,,
S_src00471,S_src00471__lvl386,True,471,386,onehot_group,False,False,0.0,386.0,,
S_src00471,S_src00471__lvl387,True,471,387,onehot_group,False,False,0.0,387.0,,
S_src00471,S_src00471__lvl388,True,471,388,onehot_group,False,False,0.0,388.0,,
S_src00471,S_src00471__lvl389,True,471,389,onehot_group,False,False,0.0,389.0,,
S_src00471,S_src00471__lvl390,True,471,390,onehot_group,False,False,0.0,390.0,,
S_src00471,S_src00471__lvl391,True,471,391,onehot_group,False,False,0.0,391.0,,
S_src00471,S_src00471__lvl392,True,471,392,onehot_group,False,False,0.0,392.0,,
S_src00471,S_src00471__lvl393,True,471,393,onehot_group,False,False,0.0,393.0,,
S_src00471,S_src00471__lvl394,True,471,394,onehot_group,False,False,0.0,394.0,,
S_src00471,S_src00471__lvl395,True,471,395,onehot_group,False,False,0.0,395.0,,
S_src00471,S_src00471__lvl396,True,471,396,onehot_group,False,False,0.0,396.0,,
S_src00471,S_src00471__lvl397,True,471,397,onehot_group,False,False,0.0,397.0,,
S_src00471,S_src00471__lvl398,True,471,398,onehot_group,False,False,0.0,398.0,,
S_src00471,S_src00471__lvl399,True,471,399,onehot_group,False,False,0.0,399.0,,
S_src00471,S_src00471__lvl400,True,471,400,onehot_group,False,False,0.0,400.0,,
S_src00471,S_src00471__lvl401,True,471,401,onehot_group,False,False,0.0,401.0,,
S_src00471,S_src00471__lvl402,True,471,402,onehot_group,False,False,0.0,402.0,,
S_src00471,S_src00471__lvl403,True,471,403,onehot_group,False,False,0.0,403.0,,
S_src00471,S_src00471__lvl404,True,471,404,onehot_group,False,False,0.0,404.0,,
S_src00471,S_src00471__lvl405,True,471,405,onehot_group,False,False,0.0,405.0,,
S_src00471,S_src00471__lvl406,True,471,406,onehot_group,False,False,0.0,406.0,,
S_src00471,S_src00471__lvl407,True,471,407,onehot_group,False,False,0.0,407.0,,
S_src00471,S_src00471__lvl408,True,471,408,onehot_group,False,False,0.0,408.0,,
S_src00471,S_src00471__lvl409,True,471,409,onehot_group,False,False,0.0,409.0,,
S_src00471,S_src00471__lvl410,True,471,410,onehot_group,False,False,0.0,410.0,,
S_src00471,S_src00471__lvl411,True,471,411,onehot_group,False,False,0.0,411.0,,
S_src00471,S_src00471__lvl412,True,471,412,onehot_group,False,False,0.0,412.0,,
S_src00471,S_src00471__lvl413,True,471,413,onehot_group,False,False,0.0,413.0,,
S_src00471,S_src00471__lvl414,True,471,414,onehot_group,False,False,0.0,414.0,,
S_src00471,S_src00471__lvl415,True,471,415,onehot_group,False,False,0.0,415.0,,
S_src00471,S_src00471__lvl416,True,471,416,onehot_group,False,False,0.0,416.0,,
S_src00471,S_src00471__lvl417,True,471,417,onehot_group,False,False,0.0,417.0,,
S_src00471,S_src00471__lvl418,True,471,418,onehot_group,False,False,0.0,418.0,,
S_src00471,S_src00471__lvl419,True,471,419,onehot_group,False,False,0.0,419.0,,
S_src00471,S_src00471__lvl420,True,471,420,onehot_group,False,False,0.0,420.0,,
S_src00472,S_src00472__lvl0,True,472,0,onehot_group,False,True,0.0,0.0,,
S_src00472,S_src00472__lvl1,True,472,1,onehot_group,False,False,0.0,1.0,,
S_src00472,S_src00472__lvl2,True,472,2,onehot_group,False,False,0.0,2.0,,
S_src00473,S_src00473__lvl0,True,473,0,onehot_group,False,True,0.0,0.0,,
S_src00473,S_src00473__lvl1,True,473,1,onehot_group,False,False,0.0,1.0,,
S_src00473,S_src00473__lvl2,True,473,2,onehot_group,False,False,0.0,2.0,,
S_src00473,S_src00473__lvl3,True,473,3,onehot_group,False,False,0.0,3.0,,
S_src00473,S_src00473__lvl4,True,473,4,onehot_group,False,False,0.0,4.0,,
S_src00473,S_src00473__lvl5,True,473,5,onehot_group,False,False,0.0,5.0,,
S_src00473,S_src00473__lvl6,True,473,6,onehot_group,False,False,0.0,6.0,,
S_src00473,S_src00473__lvl7,True,473,7,onehot_group,False,False,0.0,7.0,,
S_src00473,S_src00473__lvl8,True,473,8,onehot_group,False,False,0.0,8.0,,
S_src00473,S_src00473__lvl9,True,473,9,onehot_group,False,False,0.0,9.0,,
S_src00473,S_src00473__lvl10,True,473,10,onehot_group,False,False,0.0,10.0,,
S_src00473,S_src00473__lvl11,True,473,11,onehot_group,False,False,0.0,11.0,,
S_src00473,S_src00473__lvl12,True,473,12,onehot_group,False,False,0.0,12.0,,
S_src00473,S_src00473__lvl13,True,473,13,onehot_group,False,False,0.0,13.0,,
S_src00473,S_src00473__lvl14,True,473,14,onehot_group,False,False,0.0,14.0,,
S_src00473,S_src00473__lvl15,True,473,15,onehot_group,False,False,0.0,15.0,,
S_src00473,S_src00473__lvl16,True,473,16,onehot_group,False,False,0.0,16.0,,
S_src00473,S_src00473__lvl17,True,473,17,onehot_group,False,False,0.0,17.0,,
S_src00473,S_src00473__lvl18,True,473,18,onehot_group,False,False,0.0,18.0,,
S_src00473,S_src00473__lvl19,True,473,19,onehot_group,False,False,0.0,19.0,,
S_src00473,S_src00473__lvl20,True,473,20,onehot_group,False,False,0.0,20.0,,
S_src00473,S_src00473__lvl21,True,473,21,onehot_group,False,False,0.0,21.0,,
S_src00473,S_src00473__lvl22,True,473,22,onehot_group,False,False,0.0,22.0,,
S_src00473,S_src00473__lvl23,True,473,23,onehot_group,False,False,0.0,23.0,,
S_src00473,S_src00473__lvl24,True,473,24,onehot_group,False,False,0.0,24.0,,
S_src00473,S_src00473__lvl25,True,473,25,onehot_group,False,False,0.0,25.0,,
S_src00473,S_src00473__lvl26,True,473,26,onehot_group,False,False,0.0,26.0,,
S_src00473,S_src00473__lvl27,True,473,27,onehot_group,False,False,0.0,27.0,,
S_src00473,S_src00473__lvl28,True,473,28,onehot_group,False,False,0.0,28.0,,
S_src00473,S_src00473__lvl29,True,473,29,onehot_group,False,False,0.0,29.0,,
S_src00473,S_src00473__lvl30,True,473,30,onehot_group,False,False,0.0,30.0,,
S_src00473,S_src00473__lvl31,True,473,31,onehot_group,False,False,0.0,31.0,,
S_src00473,S_src00473__lvl32,True,473,32,onehot_group,False,False,0.0,32.0,,
S_src00473,S_src00473__lvl33,True,473,33,onehot_group,False,False,0.0,33.0,,
S_src00473,S_src00473__lvl34,True,473,34,onehot_group,False,False,0.0,34.0,,
S_src00473,S_src00473__lvl35,True,473,35,onehot_group,False,False,0.0,35.0,,
S_src00473,S_src00473__lvl36,True,473,36,onehot_group,False,False,0.0,36.0,,
S_src00473,S_src00473__lvl37,True,473,37,onehot_group,False,False,0.0,37.0,,
S_src00473,S_src00473__lvl38,True,473,38,onehot_group,False,False,0.0,38.0,,
S_src00473,S_src00473__lvl39,True,473,39,onehot_group,False,False,0.0,39.0,,
S_src00473,S_src00473__lvl40,True,473,40,onehot_group,False,False,0.0,40.0,,
S_src00473,S_src00473__lvl41,True,473,41,onehot_group,False,False,0.0,41.0,,
S_src00473,S_src00473__lvl42,True,473,42,onehot_group,False,False,0.0,42.0,,
S_src00473,S_src00473__lvl43,True,473,43,onehot_group,False,False,0.0,43.0,,
S_src00473,S_src00473__lvl44,True,473,44,onehot_group,False,False,0.0,44.0,,
S_src00473,S_src00473__lvl45,True,473,45,onehot_group,False,False,0.0,45.0,,
S_src00473,S_src00473__lvl46,True,473,46,onehot_group,False,False,0.0,46.0,,
S_src00473,S_src00473__lvl47,True,473,47,onehot_group,False,False,0.0,47.0,,
S_src00473,S_src00473__lvl48,True,473,48,onehot_group,False,False,0.0,48.0,,
S_src00473,S_src00473__lvl49,True,473,49,onehot_group,False,False,0.0,49.0,,
S_src00473,S_src00473__lvl50,True,473,50,onehot_group,False,False,0.0,50.0,,
S_src00473,S_src00473__lvl51,True,473,51,onehot_group,False,False,0.0,51.0,,
S_src00473,S_src00473__lvl52,True,473,52,onehot_group,False,False,0.0,52.0,,
S_src00473,S_src00473__lvl53,True,473,53,onehot_group,False,False,0.0,53.0,,
S_src00473,S_src00473__lvl54,True,473,54,onehot_group,False,False,0.0,54.0,,
S_src00473,S_src00473__lvl55,True,473,55,onehot_group,False,False,0.0,55.0,,
S_src00473,S_src00473__lvl56,True,473,56,onehot_group,False,False,0.0,56.0,,
S_src00473,S_src00473__lvl57,True,473,57,onehot_group,False,False,0.0,57.0,,
S_src00473,S_src00473__lvl58,True,473,58,onehot_group,False,False,0.0,58.0,,
S_src00473,S_src00473__lvl59,True,473,59,onehot_group,False,False,0.0,59.0,,
S_src00473,S_src00473__lvl60,True,473,60,onehot_group,False,False,0.0,60.0,,
S_src00473,S_src00473__lvl61,True,473,61,onehot_group,False,False,0.0,61.0,,
S_src00473,S_src00473__lvl62,True,473,62,onehot_group,False,False,0.0,62.0,,
S_src00473,S_src00473__lvl63,True,473,63,onehot_group,False,False,0.0,63.0,,
S_src00473,S_src00473__lvl64,True,473,64,onehot_group,False,False,0.0,64.0,,
S_src00473,S_src00473__lvl65,True,473,65,onehot_group,False,False,0.0,65.0,,
S_src00473,S_src00473__lvl66,True,473,66,onehot_group,False,False,0.0,66.0,,
S_src00473,S_src00473__lvl67,True,473,67,onehot_group,False,False,0.0,67.0,,
S_src00473,S_src00473__lvl68,True,473,68,onehot_group,False,False,0.0,68.0,,
S_src00473,S_src00473__lvl69,True,473,69,onehot_group,False,False,0.0,69.0,,
S_src00473,S_src00473__lvl70,True,473,70,onehot_group,False,False,0.0,70.0,,
S_src00473,S_src00473__lvl71,True,473,71,onehot_group,False,False,0.0,71.0,,
S_src00473,S_src00473__lvl72,True,473,72,onehot_group,False,False,0.0,72.0,,
S_src00473,S_src00473__lvl73,True,473,73,onehot_group,False,False,0.0,73.0,,
S_src00473,S_src00473__lvl74,True,473,74,onehot_group,False,False,0.0,74.0,,
S_src00473,S_src00473__lvl75,True,473,75,onehot_group,False,False,0.0,75.0,,
S_src00473,S_src00473__lvl76,True,473,76,onehot_group,False,False,0.0,76.0,,
S_src00473,S_src00473__lvl77,True,473,77,onehot_group,False,False,0.0,77.0,,
S_src00473,S_src00473__lvl78,True,473,78,onehot_group,False,False,0.0,78.0,,
S_src00473,S_src00473__lvl79,True,473,79,onehot_group,False,False,0.0,79.0,,
S_src00473,S_src00473__lvl80,True,473,80,onehot_group,False,False,0.0,80.0,,
S_src00473,S_src00473__lvl81,True,473,81,onehot_group,False,False,0.0,81.0,,
S_src00473,S_src00473__lvl82,True,473,82,onehot_group,False,False,0.0,82.0,,
S_src00473,S_src00473__lvl83,True,473,83,onehot_group,False,False,0.0,83.0,,
S_src00473,S_src00473__lvl84,True,473,84,onehot_group,False,False,0.0,84.0,,
S_src00473,S_src00473__lvl85,True,473,85,onehot_group,False,False,0.0,85.0,,
S_src00473,S_src00473__lvl86,True,473,86,onehot_group,False,False,0.0,86.0,,
S_src00473,S_src00473__lvl87,True,473,87,onehot_group,False,False,0.0,87.0,,
S_src00473,S_src00473__lvl88,True,473,88,onehot_group,False,False,0.0,88.0,,
S_src00473,S_src00473__lvl89,True,473,89,onehot_group,False,False,0.0,89.0,,
S_src00473,S_src00473__lvl90,True,473,90,onehot_group,False,False,0.0,90.0,,
S_src00473,S_src00473__lvl91,True,473,91,onehot_group,False,False,0.0,91.0,,
S_src00473,S_src00473__lvl92,True,473,92,onehot_group,False,False,0.0,92.0,,
S_src00473,S_src00473__lvl93,True,473,93,onehot_group,False,False,0.0,93.0,,
S_src00473,S_src00473__lvl94,True,473,94,onehot_group,False,False,0.0,94.0,,
S_src00473,S_src00473__lvl95,True,473,95,onehot_group,False,False,0.0,95.0,,
S_src00473,S_src00473__lvl96,True,473,96,onehot_group,False,False,0.0,96.0,,
S_src00473,S_src00473__lvl97,True,473,97,onehot_group,False,False,0.0,97.0,,
S_src00473,S_src00473__lvl98,True,473,98,onehot_group,False,False,0.0,98.0,,
S_src00473,S_src00473__lvl99,True,473,99,onehot_group,False,False,0.0,99.0,,
S_src00473,S_src00473__lvl100,True,473,100,onehot_group,False,False,0.0,100.0,,
